1620369900000,56090.00000000,56194.10000000,56062.21000000,56109.00000000,471.92880600,1620370799999,26486536.87361661,16774,256.17258000,14377262.53675498,0
1620370800000,56109.01000000,56238.11000000,55963.29000000,56122.11000000,692.51732900,1620371699999,38839307.01685045,23567,328.09521700,18401563.95648066,0
1620371700000,56120.40000000,56280.88000000,56039.62000000,56238.42000000,726.15282700,1620372599999,40782696.78885433,19633,361.36966500,20294856.30017995,0
1620372600000,56238.41000000,56245.70000000,55855.58000000,55941.83000000,625.51047300,1620373499999,35023363.88745517,19581,299.56617600,16773381.69330654,0
1620373500000,55941.83000000,56021.18000000,55675.01000000,55766.34000000,651.32479600,1620374399999,36355293.63285197,19106,319.86664400,17855212.50064143,0
1620374400000,55766.33000000,56040.08000000,55578.97000000,55588.21000000,838.52302400,1620375299999,46813561.24960463,25373,441.41765200,24647715.57745611,0
1620375300000,55588.22000000,55843.12000000,55570.35000000,55827.35000000,677.58553200,1620376199999,37742776.78849532,20374,358.08069100,19944733.06184293,0
1620376200000,55827.35000000,55924.03000000,55641.35000000,55781.38000000,535.56551600,1620377099999,29866821.88189051,17876,261.45030800,14581498.29106926,0
1620377100000,55781.37000000,56162.44000000,55776.15000000,56086.50000000,524.64604100,1620377999999,29369723.02600358,17571,279.62328100,15652265.17087984,0
1620378000000,56086.51000000,56320.65000000,56086.50000000,56146.66000000,674.79571200,1620378899999,37931058.13770018,20227,384.14966500,21594359.33833997,0
1620378900000,56146.65000000,56250.00000000,56039.72000000,56217.25000000,517.91914300,1620379799999,29069748.49787695,18261,267.70386000,15025866.67665869,0
1620379800000,56217.26000000,56550.00000000,56210.00000000,56348.98000000,904.98459200,1620380699999,51002432.68610940,23251,454.66068700,25620978.84734058,0
1620380700000,56348.97000000,56348.97000000,56211.41000000,56231.46000000,522.49309100,1620381599999,29405720.68961074,17553,267.47411100,15053622.68720242,0
1620381600000,56231.46000000,56670.00000000,56231.46000000,56526.08000000,860.56865800,1620382499999,48643736.47599283,22645,416.03218900,23513975.73189046,0
1620382500000,56526.09000000,56607.99000000,56380.00000000,56420.84000000,505.92835400,1620383399999,28565033.96632560,18395,228.43131800,12897159.13603197,0
1620383400000,56420.85000000,56546.14000000,56334.44000000,56536.52000000,760.00325500,1620384299999,42887062.37977315,21652,376.58400600,21250817.12611782,0
1620384300000,56536.51000000,56689.70000000,56397.44000000,56400.57000000,792.88633700,1620385199999,44825119.78588913,23070,380.67848000,21521057.15177823,0
1620385200000,56400.57000000,56500.00000000,56259.57000000,56309.59000000,604.45085300,1620386099999,34095061.64213073,22281,289.94442300,16353984.80904318,0
1620386100000,56309.59000000,56668.83000000,56217.22000000,56619.61000000,554.08170800,1620386999999,31260321.39359758,19365,281.53234300,15884235.65266858,0
1620387000000,56619.61000000,56784.00000000,56550.00000000,56595.03000000,662.26256500,1620387899999,37543240.53601638,21625,328.68793300,18633167.60512566,0
1620387900000,56595.03000000,56627.21000000,56436.79000000,56464.74000000,493.59930100,1620388799999,27909628.41564191,17416,241.46839000,13652857.50840933,0
1620388800000,56464.74000000,56675.00000000,56311.03000000,56442.57000000,837.97365900,1620389699999,47348216.89598249,23702,404.99138400,22882109.90397886,0
1620389700000,56442.57000000,56573.71000000,56228.24000000,56464.09000000,773.48164900,1620390599999,43611119.56626048,26213,354.34113900,19978111.32870147,0
1620390600000,56464.09000000,57409.42000000,56464.08000000,57353.44000000,1736.12477200,1620391499999,99098652.36563983,48174,922.44917800,52638589.95024779,0
1620391500000,57353.44000000,57586.48000000,57106.44000000,57459.27000000,1245.95831200,1620392399999,71472981.58677560,34619,665.51424100,38183206.00584468,0
1620392400000,57459.27000000,57680.00000000,57249.37000000,57308.49000000,952.50774600,1620393299999,54718106.91179063,30471,464.42184600,26676381.29567753,0
1620393300000,57308.49000000,57324.96000000,57116.16000000,57160.38000000,745.53446900,1620394199999,42647431.83135579,21163,367.31449100,21009933.18831251,0
1620394200000,57160.38000000,57256.95000000,57001.00000000,57105.82000000,748.29810300,1620395099999,42761374.73739335,23142,365.79919600,20904922.31883488,0
1620395100000,57105.78000000,57218.14000000,56900.00000000,56997.47000000,849.86130800,1620395999999,48520150.18130024,26467,372.18414600,21250109.36010978,0
1620396000000,56997.47000000,57099.96000000,56696.00000000,56914.13000000,1072.51300400,1620396899999,60999100.49407654,36988,524.33395500,29823035.63433701,0
1620396900000,56914.13000000,57079.14000000,56901.97000000,56955.24000000,817.17260600,1620397799999,46578741.36853924,28164,439.09950500,25028785.93597859,0
1620397800000,56955.24000000,57215.75000000,56850.00000000,57087.38000000,915.45475500,1620398699999,52222170.63864707,30600,442.44553200,25243503.03774093,0
1620398700000,57087.37000000,57200.00000000,57000.00000000,57129.50000000,686.93809300,1620399599999,39221378.77787328,23809,337.43413200,19267758.14822288,0
1620399600000,57129.50000000,57450.00000000,57050.16000000,57448.97000000,822.91487000,1620400499999,47097168.90065200,27469,450.32223200,25772320.89927599,0
1620400500000,57448.98000000,57450.00000000,57225.49000000,57316.77000000,609.83977100,1620401399999,34955638.87497186,24144,298.48861100,17108925.39010271,0
1620401400000,57316.77000000,57390.63000000,57113.26000000,57369.19000000,816.38932600,1620402299999,46737118.73066488,28885,395.20647000,22625447.77941548,0
1620402300000,57369.19000000,57600.00000000,57290.53000000,57519.24000000,1158.95728900,1620403199999,66613865.94907430,32193,520.10261600,29889465.31501872,0
1620403200000,57519.25000000,57988.96000000,57132.65000000,57844.00000000,1959.81483900,1620404099999,112882274.87622394,56303,970.07943600,55889848.61861369,0
1620404100000,57843.99000000,58000.00000000,57535.66000000,57587.13000000,1237.52846400,1620404999999,71543755.72366223,39712,614.30874800,35519817.79450911,0
1620405000000,57587.13000000,57793.89000000,57502.90000000,57725.98000000,977.38863600,1620405899999,56384181.66858333,28809,518.48216000,29909532.55678340,0
1620405900000,57725.99000000,58300.00000000,57653.48000000,58300.00000000,1764.98615100,1620406799999,102390829.11558827,43834,1106.84525700,64215704.69843217,0
1620406800000,58300.00000000,58650.00000000,58299.99000000,58454.03000000,2119.60778700,1620407699999,124017171.72962962,57274,1151.34809000,67362478.98591861,0
1620407700000,58442.12000000,58450.00000000,58169.09000000,58314.58000000,829.87560900,1620408599999,48371916.13438068,25193,401.07601600,23376716.61974949,0
1620408600000,58314.58000000,58363.97000000,57908.86000000,58111.23000000,865.58668500,1620409499999,50353238.75181881,25902,410.77710200,23897110.28144600,0
1620409500000,58111.22000000,58181.99000000,58028.01000000,58119.99000000,597.86161200,1620410399999,34733451.41211090,20190,301.42332300,17511966.56524232,0
1620410400000,58120.00000000,58136.25000000,57621.41000000,57796.39000000,1227.46691700,1620411299999,71027515.40511877,36917,578.80403300,33491474.32200374,0
1620411300000,57796.39000000,58208.66000000,57722.11000000,57990.95000000,716.62252500,1620412199999,41500395.65774977,22384,352.55534100,20413403.19498378,0
1620412200000,57990.94000000,58119.77000000,57849.57000000,57900.01000000,568.67569800,1620413099999,32979257.58344334,18424,255.39856600,14809666.78064668,0
1620413100000,57900.01000000,58115.41000000,57815.68000000,57890.03000000,455.61827500,1620413999999,26400725.12447784,16352,215.27036700,12474063.58265193,0
1620414000000,57890.02000000,57997.94000000,57760.38000000,57838.99000000,656.85648700,1620414899999,38018338.53540240,21195,353.00278400,20433148.95540113,0
1620414900000,57839.00000000,57839.00000000,57477.05000000,57611.27000000,830.60214900,1620415799999,47843711.81772417,28231,353.11526400,20339724.43934129,0
1620415800000,57611.26000000,57687.42000000,57430.00000000,57582.05000000,676.08731800,1620416699999,38936894.03954145,22324,328.30020500,18907066.42200677,0
1620416700000,57582.05000000,57654.27000000,57440.01000000,57584.01000000,484.04888100,1620417599999,27860751.99039907,18441,223.48602100,12862908.70349267,0
1620417600000,57584.01000000,58074.31000000,57584.00000000,58046.97000000,948.73250200,1620418499999,54908054.63665519,25079,457.73054500,26496673.56259874,0
1620418500000,58046.97000000,58049.96000000,57680.36000000,57739.20000000,455.72363600,1620419399999,26355450.83453552,16361,204.03196300,11801158.76234509,0
1620419400000,57739.20000000,57795.56000000,57571.42000000,57614.68000000,380.89043800,1620420299999,21969693.41984999,14814,155.66874400,8978525.55192893,0
1620420300000,57614.68000000,57716.07000000,57376.25000000,57607.97000000,594.30273200,1620421199999,34189081.42732329,17249,257.22817300,14797474.13920281,0
